-3.0149144602545204,48.198827833180204
-3.0149147219487986,48.1988278227876
-3.014915000695292,48.198827817494035
-3.0149152793538327,48.198827827887555
-3.0149155321614245,48.19882782750089
-3.014915773929863,48.19882783025663
-3.014916011322601,48.19882783607053
-3.014916241617466,48.19882784429001
-3.014916462509749,48.19882785618365
-3.014916687954776,48.198827866625244
-3.01491690412016,48.19882787970487
-3.0149171130673746,48.19882789253004
-3.0149173225130563,48.19882790192693
-3.014917522688173,48.19882791145926
-3.0149177261332727,48.19882791841364
-3.0149179455443154,48.198827921164735
-3.014918168681194,48.19882793265599
-3.0149183867617144,48.19882794161743
-3.0149186166250077,48.19882793923306
-3.014918840338356,48.19882794602045
-3.014919056672305,48.198827957314414
-3.0149192685896256,48.19882797188924
-3.0149194777200523,48.19882799144991
-3.0149196946062915,48.19882800141408
-3.0149199079187783,48.19882801102818
-3.0149201213621266,48.198828027413796
-3.0149203301802774,48.198828041592
-3.0149205382776345,48.19882804312517
-3.01492073916958,48.19882803955961
-3.0149209426695247,48.1988280387856
-3.014921148367268,48.198828039097215
-3.01492134374206,48.198828038200105
-3.014921546778486,48.19882803882156
-3.0149217470473935,48.19882804211714
-3.0149219425357736,48.198828055277865
-3.014922145494791,48.19882806670879
-3.0149223418022957,48.19882808590109
-3.0149225326129105,48.19882809889183
-3.0149227238689127,48.19882812229319
-3.0149229106570647,48.19882814470701
-3.014923099703102,48.19882815102821
-3.014923282770609,48.198828168581976
-3.014923461735488,48.19882817475385
-3.014923643862981,48.19882818142709
-3.0149238229944135,48.19882818538398
-3.0149239963759165,48.19882818724668
-3.0149241677948115,48.19882819748485
-3.0149243538955632,48.19882820384234
-3.0149245422119644,48.19882820935406
-3.0149247423415915,48.198828220181255
-3.014924938775474,48.198828232682374
-3.014925125292525,48.19882824054422
-3.0149253193674217,48.19882825114318
-3.014925501465593,48.198828265350265
-3.0149256779169016,48.19882827520981
-3.014925849127322,48.19882829504327
-3.014926002738947,48.19882831311327
-3.0149261651057464,48.19882833103488
-3.014926323996981,48.19882833728713
