-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
-3.015,48.1994
-3.015,48.1989
